,Link,Strategy,Tickers,1 Month Hold,3 Month Hold,6 Month Hold,12 Month Hold
1488,/article/4059086-einhorns-plan-mean-general-motors-shareholders-pick-20-per-share,Long,GM,1,1,0,0
1489,/article/4059010-einhorns-right-gm-looks-undervalued,Long,GM,1,1,0,0
1490,/article/4058888-reason-gm-looks-cheap,Long,GM,1,1,0,0
1491,/article/4060769-buy-weakness-general-motors,Long,GM,1,0,0,0
1492,/article/4063762-david-einhorn-gm-battle-heats,Long,GM,0,0,0,0
1493,/article/4063583-pabrai-slash-dividend,Long,GM,0,0,0,0
1494,/article/4066819-gm-value-investors-dream-scenario,Long,GM,1,0,0,1
1495,/article/4066722-gm-big-prediction,Long,GM,1,0,0,1
1496,/article/4066463-david-einhorn-gm-tough-fight,Long,GM,1,0,0,1
1497,/article/4069037-general-motors-unlock-value,Long,GM,1,0,0,1
1498,/article/4072164-general-motors-good-long-term-investment,Long,GM,1,0,0,0
1499,/article/4074857-general-motors-america-making-great,Long,GM,0,0,0,0
1500,/article/4073404-sell-gm-shares,Short,GM,0,0,0,0
1501,/article/4076536-gm-tumbles-emissions-cheating-news,Long,GM,0,0,0,0
1502,/article/4075411-ford-shakeup-gm-stays-ahead,Long,GM,0,0,0,0
1503,/article/4077509-gm-stops-following-wrong-metrics,Long,GM,0,0,0,1
1504,/article/4077361-greenlight-einhorn-right-general-motors-vote-green-june-6th,Long,GM,0,0,0,1
1505,/article/4077290-general-motors-winning-battle,Long,GM,0,0,0,1
1506,/article/4080363-general-motors-goliath-wins,Long,GM,0,0,0,1
1507,/article/4079539-gm-wait-better-entry-point,Long,GM,0,0,0,1
1508,/article/4079023-gm-cheapest-stock-s-and-p-500,Long,GM,0,0,0,1
1509,/article/4081961-old-gm-vs-todays-gm,Long,GM,0,0,0,1
1510,/article/4081688-gm-look-long-term-strategy-makes-sense,Long,GM,0,0,0,1
1511,/article/4082917-tina-gm,Long,GM,0,0,0,0
1512,/article/4082273-general-motors-winning-reduction,Long,GM,0,0,0,0
1513,/article/4085712-buy-gm-now,Long,GM,0,0,0,1
1514,/article/4086900-general-motors-good-stock-ride-2017,Long,GM,0,0,0,0
1515,/article/4089426-automakers-invest-nautos-159-million-financing-round,Long,GM,1,0,0,1
1516,/article/4088010-general-motors-may-great-long-term-investment,Long,GM,1,0,0,1
1517,/article/4091363-general-motors-strong-core-earnings-show-us-strategy-execution-point,Long,GM,1,0,1,0
1518,/article/4090203-gm-cruises-second-quarter,Long,GM,1,0,1,0
1519,/article/4094818-gm-cheap-ignore,Long,GM,1,0,0,1
1520,/article/4098528-gm-right-strategy-self-driving-challenges-remain,Long,GM,0,0,0,1
1521,/article/4104350-gm-sales-soar-china,Long,GM,0,0,1,1
1522,/article/4105479-ev-mandate-looms-gm-china-surge,Short,GM,0,0,1,1
1523,/article/4106438-general-motors-company-divide-prosper,Long,GM,0,0,0,1
1524,/article/4105918-general-motors-follow-greenlight,Long,GM,0,0,0,1
1525,/article/4107904-general-motors-bull-case-capital-allocation-framework-business-china,Long,GM,0,0,1,1
1526,/article/4111760-general-motors-now-just-beginning,Long,GM,0,1,1,1
1527,/article/4112708-general-motors-value-stock-gearing-long-term-growth,Long,GM,1,1,1,1
1528,/article/4112408-will-gm-go-next,Long,GM,1,1,1,1
1529,/article/4115043-general-motors-profits-driven-17-percent-u-s-unibody-suv-growth,Long,GM,1,1,1,1
1530,/article/4115893-gm-quietly-revving-ev-presence-u-s,Long,GM,1,1,1,0
1531,/article/4115818-gm-recent-gains-tip-iceberg,Long,GM,1,1,1,0
1532,/article/4121920-general-motors-still-good-investment,Long,GM,0,1,1,0
1533,/article/4125917-gm-math-review-local-maximum-global-maximum,Long,GM,1,1,1,1
1534,/article/4127487-general-motors-motoring-higher,Long,GM,1,1,1,1
1535,/article/4127356-general-motors-undervalued-moving-right-direction,Long,GM,1,1,1,1
1536,/article/4129268-general-motors-forget-tesla,Long,GM,1,1,1,0
1537,/article/4128857-gm-plug-in-along-confidently,Long,GM,1,1,1,0
1538,/article/4129550-general-motors-markets-grand-mistake,Long,GM,1,1,1,0
1539,/article/4133466-general-motors-better-tesla,Long,GM,1,1,1,1
1540,/article/4040099-herbalife-great-business-wonderful-price,Long,HLF,0,0,0,0
1541,/article/4045131-message-herbalife-shorts-stop-playing-fire,Short,HLF,0,0,0,1
1542,/article/4045992-herbalife-nexus-politics-economics-triumphs,Short,HLF,1,0,0,1
1543,/article/4052504-herbalife-company-sustainable-business-model-will-recent-developments-prove-otherwise,Short,HLF,0,0,0,0
1544,/article/4059438-herbalife-ship-sinking,Short,HLF,0,0,0,1
1545,/article/4058518-herbalife-top-level-overview-distributor-trends-earnings-quality,Short,HLF,0,0,0,1
1546,/article/4078594-herbalife-much-record-highs,Short,HLF,0,1,1,0
1547,/article/4078584-herbalife-approaching-record-highs,Short,HLF,0,1,1,0
1548,/article/4080031-herbalife-investors-stop-believing,Short,HLF,0,1,1,0
1549,/article/4081630-herbalife-profiting-obesity-pandemic,Long,HLF,0,1,1,1
1550,/article/4081057-herbalife-now-shareholders-turn-feel-cheated,Short,HLF,0,1,1,1
1551,/article/4082283-herbalife-runs-time-yesterdays-solution-todays-problem,Short,HLF,1,1,1,1
1552,/article/4083887-herbalife-long-short,Long,HLF,1,1,1,1
1553,/article/4088499-herbalife-viable-short,Short,HLF,1,1,1,1
1554,/article/4090460-herbalife-shareholders-take-profits-now,Long,HLF,1,0,1,0
1555,/article/4094259-herbalife-pivoting-legitimacy-decline,Short,HLF,0,0,1,0
1556,/article/4099610-china-pledges-eradicate-multi-level-marketing,Short,HLF,0,0,1,0
1557,/article/4101050-icahn-sings-love-tender-pershing-square,Short,HLF,0,1,1,1
1558,/article/4111746-herbalife-downgrade-name,Short,HLF,0,0,1,1
1559,/article/4123553-herbalife-easy-short-bears-thought,Short,HLF,0,1,1,0
1560,/article/4126153-short-herbalife-poor-guidance-tender-completed-regulators-satisfied-now-time-focus-numbers,Short,HLF,0,1,1,0
1561,/article/4124304-life-herbalife,Short,HLF,0,1,1,0
1562,/article/4038136-ibm-revenues-will-grow-2017,Long,IBM,0,0,1,1
1563,/article/4039333-ibm-turned-corner,Long,IBM,0,0,1,1
1564,/article/4038634-ibm-just-sexy-enough,Short,IBM,0,0,1,1
1565,/article/4041278-ibm-record-number-patents-2016,Long,IBM,0,1,1,1
1566,/article/4044743-ibm-smart-watson,Long,IBM,0,1,1,1
1567,/article/4055763-ibm-still-great-long-term-buy,Long,IBM,1,1,1,0
1568,/article/4057925-ibm-adaptation-can-change-game,Long,IBM,1,1,1,0
1569,/article/4061494-revenue-growth-prospects-residual-income-model-suggest-ibms-rally-will-continue,Long,IBM,1,1,1,0
1570,/article/4064205-ibm-silently-becoming-autonomous-vehicle-leader,Long,IBM,1,1,1,0
1571,/article/4063356-buy-dip-ibm,Long,IBM,1,1,1,0
1572,/article/4062896-ibm-overvalued-hardware-company,Long,IBM,1,1,1,0
1573,/article/4063756-ibm-continues-melt-away,Short,IBM,1,1,1,0
1574,/article/4065475-ibm-q1-2017-interesting-note,Long,IBM,1,1,1,0
1575,/article/4069726-buffett-says-buffett-terms-ibm,Long,IBM,1,1,1,0
1576,/article/4071499-big-blue-sky-falling,Long,IBM,1,1,1,0
1577,/article/4074174-ibm-buffett-selling-catalyst,Long,IBM,0,1,0,0
1578,/article/4076853-ibm-can-challenge-microsoft-office-adobe-creative-cloud,Long,IBM,0,1,0,1
1579,/article/4075697-ibm-big-blue-fading,Short,IBM,0,1,0,1
1580,/article/4080598-ibms-transformation-track-still-safe-haven-stock,Long,IBM,0,1,1,1
1581,/article/4082939-ibm-solid-buy-current-levels,Long,IBM,1,1,1,0
1582,/article/4085476-5-minute-valuation-ibm,Long,IBM,1,1,1,1
1583,/article/4086988-ibm-room-grow-fundamental-analysis,Long,IBM,1,1,1,0
1584,/article/4086778-ibm-future-blockchain-leader,Long,IBM,1,1,1,0
1585,/article/4088626-market-tired-waiting-buying-ibm,Long,IBM,1,1,1,0
1586,/article/4087976-leadership-cognitive-cybersecurity-makes-ibm-worthy-investment,Long,IBM,1,1,1,0
1587,/article/4087968-ibm-riskier-payoff-greater,Long,IBM,1,1,1,0
1588,/article/4089046-revenues-thing-falling-ibm,Short,IBM,1,1,1,0
1589,/article/4090828-ibm-hard-way,Long,IBM,1,0,0,0
1590,/article/4089855-ibm-blue-chip-stock-just-went-sale,Long,IBM,1,0,0,0
1591,/article/4092956-ibm-starting-look-attractive,Long,IBM,1,0,0,0
1592,/article/4097384-ibm-ventures-advances-corporate-goals-3-pillars,Long,IBM,1,0,0,0
1593,/article/4095873-ibms-storage-advantage-will-take-time-play,Long,IBM,1,0,0,0
1594,/article/4100011-ibm-can-provide-least-8-percent-annual-return-going-forward,Long,IBM,0,0,0,0
1595,/article/4099145-blockchain-ibms-comeback,Long,IBM,0,0,0,0
1596,/article/4101970-buy-ibm-ahead-pack,Long,IBM,0,0,0,0
1597,/article/4101024-ibm-bitcoin-puzzle,Long,IBM,0,0,0,0
1598,/article/4103412-ibm-blockchain-boost-new-international-bank-project,Long,IBM,0,0,0,1
1599,/article/4103152-ibm-food-giants-blockchain-technology,Long,IBM,0,0,0,1
1600,/article/4102667-ibm-finally-tailwind,Long,IBM,0,0,0,1
1601,/article/4102516-ibms-revenue-catalyst,Long,IBM,0,0,0,1
1602,/article/4104174-one-chart-ibms-seventeen-year-non-union-work-slowdown,Long,IBM,0,0,0,1
1603,/article/4105749-1-chart-ibms-financial-engineering-revealed-workload-rebalancing,Long,IBM,0,0,0,1
1604,/article/4109056-ibm-never-mind-cloud-excite-investors,Long,IBM,0,0,0,0
1605,/article/4107584-ibm-next-generation-wants-solution-product,Long,IBM,0,0,0,0
1606,/article/4109295-ibms-190-billion-paper-pyramid-produced-societal-wealth,Long,IBM,0,0,0,1
1607,/article/4111867-large-cap-growth-catalysts-4-percent-yield-19-percent-upside-ibm,Long,IBM,0,0,0,1
1608,/article/4115150-ibm-still-compelling-valuation,Long,IBM,0,0,0,0
1609,/article/4114883-ibm-removing-negative-allows-us-focus-positives,Long,IBM,0,0,0,0
1610,/article/4114493-ibm-22-quarters-turn-coming,Long,IBM,0,0,0,0
1611,/article/4114400-ibm-talking-organic-growth,Long,IBM,0,0,0,0
1612,/article/4114035-ibm-blockchain-play,Long,IBM,0,0,0,0
1613,/article/4117282-secure-ibm,Long,IBM,1,0,0,1
1614,/article/4115457-ibm-inflection-point,Long,IBM,1,0,0,1
1615,/article/4115365-buy-ibm-finally-figured-business-cloud-era,Long,IBM,1,0,0,1
1616,/article/4115347-ibms-immortal-dinosaurs-winning,Long,IBM,1,0,0,1
1617,/article/4127276-big-blue-get-doldrums,Long,IBM,0,0,0,1
1618,/article/4128098-ibm-laying-groundwork-blockchain-domination,Long,IBM,0,0,0,1
1619,/article/4134318-international-blockchain-machines,Long,IBM,0,0,1,0
1620,/article/4037663-macys-undervalued-stock-30-percent-upside,Long,M,0,1,1,0
1621,/article/4037135-macys-expect-incoming-ceo,Long,M,0,1,1,0
1622,/article/4039638-macys,Long,M,0,1,1,0
1623,/article/4039616-investors-forgotten-macys-real-estate,Long,M,0,1,1,0
1624,/article/4042031-macys-rumored-sale-complete-win-win-shareholders,Long,M,0,1,1,0
1625,/article/4044434-macys-finally-buyout,Long,M,0,1,1,1
1626,/article/4043770-macys-potential-takeover-play,Long,M,0,1,1,1
1627,/article/4042849-macys-looming-bidding-war-easily-push-stock-40s,Long,M,0,1,1,1
1628,/article/4049829-will-macys-bought,Long,M,1,1,1,0
1629,/article/4049451-still-believe-macys,Long,M,1,1,1,0
1630,/article/4048806-s-and-ps-downgrade-macys-laughable,Long,M,1,1,1,0
1631,/article/4052085-macys-think-buyout-coming-without-hudsons-bay,Long,M,1,1,1,1
1632,/article/4049908-macys-every-value-investors-dream,Long,M,1,1,1,1
1633,/article/4053930-macys-cfo-sees-bigger-challenge-amazon-wrong,Short,M,1,1,1,0
1634,/article/4056362-macys-starboards-trash-can-treasure,Long,M,1,1,1,1
1635,/article/4056279-macys-activist-investor-relieves-pressure,Long,M,1,1,1,1
1636,/article/4054687-macys-bull-case,Long,M,1,1,1,1
1637,/article/4059731-also-believe-macys-bonds-good-buy,Long,M,1,1,1,1
1638,/article/4060727-macys-deterioration-continues,Short,M,1,1,1,0
1639,/article/4064430-macys-worth-125-share,Long,M,1,1,1,0
1640,/article/4062988-hostile-environment-macys-taking-important-steps,Long,M,1,1,1,0
1641,/article/4073112-macys-mea-culpa-shame,Long,M,1,1,1,0
1642,/article/4074230-macys-recent-results-market-panic,Long,M,0,0,1,0
1643,/article/4073312-macys-simply-bad,Long,M,0,0,1,0
1644,/article/4076502-amazon-buy-macys-kick-start-offline-ambition,Long,M,1,0,1,1
1645,/article/4076318-amazon-buying-macys-make-sense,Long,M,1,0,1,1
1646,/article/4080605-macys-best-deals-made-one-wants,Long,M,1,1,1,1
1647,/article/4080486-macys-investor-meeting-news-bad,Long,M,1,1,1,1
1648,/article/4079727-macys-platform-burning,Long,M,1,1,1,1
1649,/article/4079531-macys-wait-see,Long,M,1,1,1,1
1650,/article/4079271-macys-retail-panic-attack,Long,M,1,1,1,1
1651,/article/4080724-macys-2-reasons-buy,Long,M,0,1,1,0
1652,/article/4080666-will-macys-follow-nordstroms-footsteps-make-strategic-transaction-unlock-value,Long,M,0,1,1,0
1653,/article/4083225-buying-macys-right-now-activist-investor-acquirer-likely,Long,M,1,1,1,1
1654,/article/4083145-amazon-dealt-macys-death-blow,Long,M,1,1,1,1
1655,/article/4082300-macys-ceo-just-buy-bottom,Long,M,1,1,1,1
1656,/article/4082246-macys-insider-buying-us-buying,Long,M,1,1,1,1
1657,/article/4083838-macys-buying-opportunity-gives-billions-dollars-free,Long,M,0,1,0,0
1658,/article/4085770-strategies-owning-macys,Long,M,1,1,0,1
1659,/article/4085729-invest-macys-long-haul,Long,M,1,1,0,1
1660,/article/4087052-hold-nose-buy-macys,Long,M,0,0,0,0
1661,/article/4090142-macys-one-contrarian-bargain-hunters,Long,M,1,1,0,0
1662,/article/4094949-macys-gives,Long,M,1,1,0,1
1663,/article/4098492-macys-much-news-sticking-long-thesis,Long,M,1,1,0,0
1664,/article/4099543-sticking-neck-macys,Long,M,0,1,0,0
1665,/article/4098612-worst-case-scenarios-macys,Long,M,0,1,0,0
1666,/article/4100940-macys-second-angle-emerges-already-rock-solid-bull-case-ebay-vp-hire,Long,M,0,1,0,0
1667,/article/4105274-time-another-analysis-macys,Long,M,0,1,0,0
1668,/article/4104088-rumors-macys-death-greatly-exaggerated,Long,M,0,1,0,0
1669,/article/4106495-macys-2-ways-play,Long,M,1,1,0,1
1670,/article/4105888-macys-7-percent-dividend-21-billion-real-estate-macys-considered-reit-rather-retailer,Long,M,1,1,0,1
1671,/article/4110089-consider-macys-safe-dividend,Long,M,1,0,0,0
1672,/article/4112306-macys-buy-now,Long,M,0,0,0,0
1673,/article/4114012-nordstrom-nonsense-creates-macys-bargain-buying-opportunity,Long,M,1,0,0,0
1674,/article/4118202-citigroup-downgrades-macys-convenient,Long,M,0,0,0,0
1675,/article/4123228-macys-reports-death-greatly-exaggerated,Long,M,0,0,0,0
1676,/article/4124241-macys-look-sale-black-friday,Long,M,0,0,0,1
1677,/article/4124660-macys-struggle,Short,M,0,0,0,1
1678,/article/4128345-magic-macys-70-million-shares-sold-short,Long,M,0,0,0,1
1679,/article/4131108-hidden-beauty-inside-macys,Long,M,0,0,1,1
1680,/article/4134384-macys-goodbye-bear-market-get-bullish,Long,M,0,0,1,1
1681,/article/4040152-new-time-high-microsoft,Long,MSFT,0,0,0,1
1682,/article/4040140-microsoft-another-quarter-impressive-cloud-growth,Long,MSFT,0,0,0,1
1683,/article/4041535-satya-nadella-making-microsoft-great,Long,MSFT,1,0,0,1
1684,/article/4040813-microsoft-building-essential-technologies-future,Long,MSFT,1,0,0,1
1685,/article/4040686-microsoft-high-high,Long,MSFT,1,0,0,1
1686,/article/4044972-raising-price-target-microsoft,Long,MSFT,0,0,0,0
1687,/article/4053217-microsoft-azure-growing-presence-cloud,Long,MSFT,0,0,0,1
1688,/article/4056345-upside-ahead-microsoft-based-dcf-analysis,Long,MSFT,0,0,0,1
1689,/article/4063221-small-acquisition-microsoft-speaks-volumes-brilliant-strategy,Long,MSFT,0,0,0,0
1690,/article/4064677-microsoft-office-education,Long,MSFT,0,0,0,1
1691,/article/4070913-microsofts-me-too-smart-speaker,Long,MSFT,0,0,0,0
1692,/article/4070593-microsoft-will-dominate-hybrid-cloud-market,Long,MSFT,0,0,0,0
1693,/article/4073461-microsoft-build-enterprise-remains-focus,Long,MSFT,0,0,0,0
1694,/article/4076645-microsoft-still-plenty-room-grow,Long,MSFT,0,0,0,1
1695,/article/4075325-microsoft-makes-azure-affordable,Long,MSFT,0,0,0,1
1696,/article/4078412-microsoft-paying-people-use-bing-google,Long,MSFT,0,0,0,1
1697,/article/4077329-microsofts-future-growth-will-come-azure-investors-missing-opportunity,Long,MSFT,0,0,0,1
1698,/article/4080477-cybersecurity-threat-microsoft,Long,MSFT,1,1,0,1
1699,/article/4079925-microsoft-reached-target-price-next,Long,MSFT,1,1,0,1
1700,/article/4079247-microsoft-project-scorpio-windows-10-future-xbox-gaming,Long,MSFT,1,1,0,1
1701,/article/4078871-microsoft-revamps-skype-like-snapchat,Long,MSFT,1,1,0,1
1702,/article/4086504-microsoft-potential-lead-cloud-market,Long,MSFT,0,0,0,0
1703,/article/4087771-microsoft-cloud-9,Long,MSFT,0,0,0,1
1704,/article/4087285-upside-hidden-deep-microsofts-numbers,Long,MSFT,0,0,0,1
1705,/article/4089584-microsoft-post-earnings-analysis,Long,MSFT,1,0,0,1
1706,/article/4089556-much-like-microsoft,Long,MSFT,1,0,0,1
1707,/article/4088631-long-term-investors-continue-hold-microsoft-ahead-thursdays-earnings,Long,MSFT,1,0,0,1
1708,/article/4087987-microsoft-new-adobe,Long,MSFT,1,0,0,1
1709,/article/4092398-microsoft-dynamics-enterprise-software,Long,MSFT,1,0,1,1
1710,/article/4089991-microsoft-shareholders-set-benefit-stock,Long,MSFT,1,0,1,1
1711,/article/4089901-microsofts-office-365-new-windows,Long,MSFT,1,0,1,1
1712,/article/4089818-microsoft-cloud-growth-exceeds-expectations-shares-priced-additional-50-percent-upside,Long,MSFT,1,0,1,1
1713,/article/4089712-microsoft-q4-2017-valuation-update,Long,MSFT,1,0,1,1
1714,/article/4095695-microsoft-leader-cloud,Long,MSFT,1,0,1,0
1715,/article/4095063-microsofts-windows-10-mobile-os-beyond-life-support,Long,MSFT,1,0,1,0
1716,/article/4093175-28-percent-margin-safety-microsoft-poses-little-downside-risk,Long,MSFT,1,0,1,0
1717,/article/4095980-microsofts-new-artificial-intelligence-mission-nothing-dismiss,Long,MSFT,0,0,1,0
1718,/article/4100247-microsoft-coco-positive-catalyst-wait-pullback,Long,MSFT,0,0,1,1
1719,/article/4102177-microsofts-transition-subscription-based-economy,Long,MSFT,0,0,1,0
1720,/article/4101930-microsoft-bend-knee-accept-surface-laptops-issues,Long,MSFT,0,0,1,0
1721,/article/4100988-microsoft-earnings-model-implies-27-percent-upside,Long,MSFT,0,0,1,0
1722,/article/4100639-microsoft-making-lost-time,Long,MSFT,0,0,1,0
1723,/article/4103125-microsofts-single-minded-focus,Long,MSFT,0,0,1,1
1724,/article/4102996-microsoft-50-percent-correction-year-2000-likely-happen,Long,MSFT,0,0,1,1
1725,/article/4102845-buy-microsoft-cloud-business,Long,MSFT,0,0,1,1
1726,/article/4102721-cure-microsofts-biggest-headache,Long,MSFT,0,0,1,1
1727,/article/4102690-microsofts-project-brainwave-might-better-googles-cloud-tpu,Long,MSFT,0,0,1,1
1728,/article/4103989-getting-bed-amazon-made-microsoft-stronger,Long,MSFT,1,0,1,1
1729,/article/4107364-new-azure-products-can-help-microsoft-reduce-lead-amazon-web-services,Long,MSFT,1,0,1,1
1730,/article/4106469-microsoft-late,Long,MSFT,1,0,1,1
1731,/article/4108071-microsoft-provides-strong-upside,Long,MSFT,0,0,1,1
1732,/article/4110671-microsoft-continues-growth-stock-buy-dip,Long,MSFT,0,0,1,0
1733,/article/4110353-microsofts-azure-become-terror-cloud-computing-players,Long,MSFT,0,0,1,0
1734,/article/4109614-microsoft-best-competitive-advantage-cloud,Long,MSFT,0,0,1,0
1735,/article/4109341-progressive-web-apps-can-boost-microsofts-app-store-cloud-computing-services,Long,MSFT,0,0,1,0
1736,/article/4109294-office-365-new-microsoft-goose-lays-golden-eggs,Long,MSFT,0,0,1,0
1737,/article/4112189-microsoft-bid-sayonara-windows-phones-windows-10-mobile,Long,MSFT,0,0,1,1
1738,/article/4116245-take-microsoft-pullback,Long,MSFT,0,1,1,1
1739,/article/4119145-microsoft-still-overvalued-price,Long,MSFT,1,1,1,1
1740,/article/4119096-microsoft-quarter-remember-company-returns-growth-status,Long,MSFT,1,1,1,1
1741,/article/4118106-2-important-signals-microsofts-earnings,Long,MSFT,1,1,1,1
1742,/article/4117981-microsoft-case-1-trillion,Long,MSFT,1,1,1,1
1743,/article/4121888-microsoft-delivers-outstanding-quarter,Long,MSFT,1,1,1,1
1744,/article/4124860-microsoft-will-keep-making-new-highs,Long,MSFT,1,1,1,0
1745,/article/4130771-microsoft-large-beneficiary-tax-reform,Long,MSFT,0,1,1,0
1746,/article/4131390-microsoft-looks-like-elephant-can-still-dance,Long,MSFT,1,1,1,1
1747,/article/4130931-microsofts-trillion-dollar-question,Long,MSFT,1,1,1,1
1748,/article/4131021-microsoft-poised-take-smart-universe,Long,MSFT,1,1,1,1
1749,/article/4133260-justification-microsofts-valuation,Long,MSFT,1,1,1,1
1750,/article/4134375-microsoft-beat-dot-com-market-cap-year-cloud-computing-means-growth-coming,Long,MSFT,1,1,1,0
1751,/article/4042599-micron-analyst-day-helps-show-stock-value,Long,MU,1,0,0,1
1752,/article/4047138-chip-spot-market-jitters-micron-will-just-fine,Long,MU,0,0,0,0
1753,/article/4048895-micron-technology-eclipse-february-quarter-estimates,Long,MU,0,0,0,0
1754,/article/4047671-technology-rich-deep-debt-can-micron-fund-future,Long,MU,0,0,0,0
1755,/article/4052017-micron-technology-pre-release-action-report,Long,MU,0,0,0,0
1756,/article/4050567-micron-ride-higher-next-tech-wave,Long,MU,0,0,0,0
1757,/article/4050072-micron-technology-high-case-estimate-february-quarterly-earnings,Long,MU,0,0,0,0
1758,/article/4054282-micron-significant-upside-potential-next-quarters-guidance,Long,MU,0,0,0,1
1759,/article/4052532-nand-demand-pe-question-iot-answer,Long,MU,0,0,0,1
1760,/article/4055418-micron-nand-story,Long,MU,0,0,0,0
1761,/article/4054925-micron-technology-expect-march-23-earnings-call,Long,MU,0,0,0,0
1762,/article/4054753-short-semiconductors-ahead-micron-technologys-earnings-results,Long,MU,0,0,0,0
1763,/article/4057072-micron-35-price-target-looking-conservative,Long,MU,0,0,0,1
1764,/article/4056575-micron-buy-proceed-caution,Long,MU,0,0,0,1
1765,/article/4058762-financing-cash-flows-micron,Long,MU,1,0,0,1
1766,/article/4058721-micron-30-percent-35-percent-upside,Long,MU,1,0,0,1
1767,/article/4058483-micron-writing-company,Long,MU,1,0,0,1
1768,/article/4058146-micron-flawed-models-interesting-tells-thoughts-long-term-bull,Long,MU,1,0,0,1
1769,/article/4058021-essential-micron,Long,MU,1,0,0,1
1770,/article/4061728-micron-technology-dram-industry-goes-war,Long,MU,0,0,0,0
1771,/article/4061607-micron-technology-pushing-time-highs,Long,MU,0,0,0,0
1772,/article/4064117-micron-begins-descent,Short,MU,0,0,0,0
1773,/article/4064471-myths-micron-technology,Long,MU,0,0,0,0
1774,/article/4068557-micron-trading-near-52-week-high-know,Long,MU,1,0,0,1
1775,/article/4067295-micron-technology-advances-nand-competitors,Long,MU,1,0,0,1
1776,/article/4067291-micron-undervalued,Long,MU,1,0,0,1
1777,/article/4070457-micron-goes-new-high-fall,Short,MU,0,0,0,0
1778,/article/4074532-internet-things-internet-nand-good-news-micron,Long,MU,0,1,0,1
1779,/article/4074406-buy-micron,Long,MU,0,1,0,1
1780,/article/4073700-micron-trouble-ahead,Long,MU,0,1,0,1
1781,/article/4076754-micron-approaching-peak,Long,MU,0,0,0,0
1782,/article/4078393-micron-technology-memory-chip-prices,Long,MU,0,1,0,1
1783,/article/4078285-micron-technology-story-pictures,Long,MU,0,1,0,1
1784,/article/4078051-times-changin-nand-man-comes-micron,Long,MU,0,1,0,1
1785,/article/4077427-dram-nand-strength-continues-micron-will,Long,MU,0,1,0,1
1786,/article/4079047-micron-meat-left-bone,Long,MU,0,1,0,1
1787,/article/4081966-micron-technology-powering-beyond-plateau,Long,MU,1,1,0,0
1788,/article/4081828-beyond-c-words-gleanings-micron-concalls,Long,MU,1,1,0,0
1789,/article/4085342-micron-technologies-thankful-dip,Long,MU,1,0,0,1
1790,/article/4085339-micron-super-cycle,Long,MU,1,0,0,1
1791,/article/4085274-time-buy-micron-weakness,Long,MU,1,0,0,1
1792,/article/4085214-micron-victim-market-myopia,Long,MU,1,0,0,1
1793,/article/4085206-micron-potential-future-multiple-expansion,Long,MU,1,0,0,1
1794,/article/4085116-microns-magnificent-third-quarter,Long,MU,1,0,0,1
1795,/article/4085074-micron-earnings-beat,Long,MU,1,0,0,1
1796,/article/4084844-micron-earnings-brace,Long,MU,1,0,0,1
1797,/article/4084302-micron-betting-big,Long,MU,1,0,0,1
1798,/article/4084239-micron-far-overvalued,Long,MU,1,0,0,1
1799,/article/4086059-microns-blowout-quarter-implies-higher-valuation,Long,MU,0,0,0,0
1800,/article/4085657-micron-even-better-buying-opportunity,Long,MU,0,0,0,0
1801,/article/4085489-microns-stock-bull-flag-formation,Long,MU,0,0,0,0
1802,/article/4085845-micron-look,Short,MU,0,0,0,0
1803,/article/4087917-esports-micron-goes-ballistix,Long,MU,1,0,0,1
1804,/article/4087811-micron-technology-serve-servers,Long,MU,1,0,0,1
1805,/article/4087218-micron-setting-next-quarters-guidance,Long,MU,1,0,0,1
1806,/article/4086660-hiding-plain-sight-microns-q4-beat,Long,MU,1,0,0,1
1807,/article/4089116-micron-valuation-reveals-upside,Long,MU,1,0,0,1
1808,/article/4089098-writing-wall-micron,Long,MU,1,0,0,1
1809,/article/4087965-will-options-tail-wag-35-billion-micron-technology-dog,Long,MU,1,0,0,1
1810,/article/4090680-micron-madness,Long,MU,1,0,1,0
1811,/article/4094438-apple-reinforces-microns-market,Long,MU,0,0,1,0
1812,/article/4092884-value-expensive-market-microns-cyclical-mispricing,Long,MU,0,0,1,0
1813,/article/4092691-micron-technology-continues-outperform-memory-industry-whole,Long,MU,0,0,1,0
1814,/article/4094250-micron-sudden-drop-flags-trouble,Short,MU,0,0,1,0
1815,/article/4097324-micron-fear,Long,MU,0,0,1,1
1816,/article/4096256-micron-technology-looking-cheap,Long,MU,0,0,1,1
1817,/article/4099788-micron-party-just-getting-started,Long,MU,0,0,1,1
1818,/article/4100514-micron-short-prospect,Short,MU,0,0,1,1
1819,/article/4103861-micron-4th-quarter-earnings-estimate,Long,MU,0,0,1,1
1820,/article/4103605-micron-chip-prices-climb-wall-worry,Long,MU,0,0,1,1
1821,/article/4108869-micron-will-likely-beat-earnings,Long,MU,0,0,1,1
1822,/article/4110746-micron-highest-high-15-years,Long,MU,0,0,1,0
1823,/article/4110483-micron-else-say,Long,MU,0,0,1,0
1824,/article/4110465-microns-q4-results-indicate-upside,Long,MU,0,0,1,0
1825,/article/4110246-micron-will-go,Long,MU,0,0,1,0
1826,/article/4110069-micron-biggest-earnings-takeaways,Long,MU,0,0,1,0
1827,/article/4109471-micron-management-investors-revisited,Long,MU,0,0,1,0
1828,/article/4109126-micron-technology-chip-prices,Long,MU,0,0,1,0
1829,/article/4112204-micron-technology-different-time,Long,MU,0,0,1,1
