Authors,Link,Title,Strategy,Tickers,Date,Opening Price,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,Performance
 Alex Cho,/article/4042796-apples-next-quarter-likely-top-wall-street-estimates,Why Apple's Next Quarter Is Likely To Top Wall Street Estimates,Long,AAPL,2017-02-06,130.28999299999998,133.28999299999998,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,0
 Gary Bourgeault,/article/4047387-get-excited-apple-manufacturing-india,Don't Get Too Excited About Apple Manufacturing In India,Long,AAPL,2017-02-13,133.28999299999998,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,0
 Mark Hibben,/article/4046816-will-next-apple-watch-feature-lte,Will The Next Apple Watch Feature LTE?,Long,AAPL,2017-02-13,133.28999299999998,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,0
 Bill Maurer,/article/4046802-apple-tough-race-1-trillion,Apple: The Tough Race To $1 Trillion,Long,AAPL,2017-02-13,133.28999299999998,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,0
 Mark Hibben,/article/4046389-apple-oled-future-iphone,Apple: Is OLED The Future Of The iPhone?,Long,AAPL,2017-02-13,133.28999299999998,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,0
 Giovanni DiMauro,/article/4046290-warren-buffett-quadrupled-position-apple,Why Warren Buffett Quadrupled His Position In Apple,Long,AAPL,2017-02-13,133.28999299999998,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,0
 Nick Cox,/article/4046266-apple-continues-pivot-towards-asia,Apple Continues Its Pivot Towards Asia,Long,AAPL,2017-02-13,133.28999299999998,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,0
 Bill Maurer,/article/4045748-apple-comes-next,Apple: What Comes Next?,Long,AAPL,2017-02-13,133.28999299999998,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,0
 D.M. Martins Research,/article/4045458-will-apple-pay-growth-engine,Will Apple Pay Be A Growth Engine?,Long,AAPL,2017-02-13,133.28999299999998,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,0
 Ray Merola,/article/4045456-apple-worth-150-share-valuation-analysis,Is Apple Worth $150 A Share? A Valuation Analysis,Long,AAPL,2017-02-13,133.28999299999998,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,0
 Emerita Capital,/article/4045371-8-wonders-iphone-x-impact-apples-bottom-line,The 8 Wonders Of iPhone X And Its Impact On Apple's Bottom Line,Long,AAPL,2017-02-13,133.28999299999998,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,0
 Jay Somaney,/article/4045357-apple-working-gst-issue-indian-government,Apple Working On GST Issue With Indian Government,Long,AAPL,2017-02-13,133.28999299999998,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,0
 George Kesarios,/article/4049575-apple-song-remains,Apple: The Song Remains The Same,Long,AAPL,2017-02-21,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,136.699997,0
 Alex Cho,/article/4049200-valuing-apple-shares-much-higher-can-go,Valuing Apple Shares And How Much Higher They Can Go,Long,AAPL,2017-02-21,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,136.699997,0
 Gary Bourgeault,/article/4048964-will-apples-domestic-performance-strong-enough-offset-slow-global-sales,Will Apple's Domestic Performance Be Strong Enough To Offset Slow Global Sales?,Long,AAPL,2017-02-21,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,136.699997,0
 Pranav Singh,/article/4048905-2-choices-apple,2 Choices For Apple,Long,AAPL,2017-02-21,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,136.699997,0
 Alex Cho,/article/4048304-apple-iphone-pricing-data-suggests-upside-2017,Apple iPhone Pricing Data Suggests Upside In 2017,Long,AAPL,2017-02-21,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,136.699997,0
 Alex Cho,/article/4048353-apples-efforts-include-ar-iphone-8-marks-key-transition-point,Apple's Efforts To Include AR Into iPhone 8 Marks A Key Transition Point,Long,AAPL,2017-02-21,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,136.699997,0
 The Mad Hedge Fund Trader,/article/4048346-apple-really-going,Why Is Apple Really Going Up?,Long,AAPL,2017-02-21,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,136.699997,0
 Marathon Investing,/article/4047827-apple-good-investment-usd-700-billion,Is Apple A Good Investment At Over USD 700 Billion?,Long,AAPL,2017-02-21,136.699997,136.929993,139.33999599999999,139.199997,141.46000700000005,140.880005,143.699997,143.169998,141.830002,143.639999,146.580002,153.009995,155.699997,153.990005,153.669998,153.929993,145.419998,146.33999599999999,145.820007,143.5,145.059998,149.559998,152.08999599999999,148.729996,158.809998,159.850006,157.21000700000005,161.470001,162.080002,161.5,158.669998,150.550003,153.809998,155.83999599999999,159.880005,156.169998,166.720001,174.25,173.970001,169.979996,174.08999599999999,169.800003,172.669998,176.419998,170.570007,116.150002,118.989998,120.0,120.08000200000001,121.629997,130.28999299999998,133.28999299999998,136.699997,0
